Button name,Rating,text,Date,Page Load Time,ID,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,label,Coincide
Desktop New Site,1,EL SERVICIO MALISIMO,2022-12-06 03:58:53,1.0,638f124c9d06180460681425,error,Errores o problemas en la página,True,quote_flight,False,booking_issues,1,True
Desktop New Site,1,"intente cambiar mi vuelo, sin costo extra como dice en su publicidad engañosa, y a fuerza me quieren cobrar la eleccion de asiento cuando no es mi prioridad eso, me obligan, q injusto si no no puedo hacer el cambio, marque varias veces al call center, para orientacion y ayuda, 3 horas en espera y colgaban, para q al final me contesten y me digan q no saben nada de la pagina q no puede ayudarme, y hablando de tiktok con otras personas mientras estoy en llamada yo, pffff detestable el trato y atenion en eta linea, no la vuelvo a usar.",2022-12-06 01:33:04,0.0,638ef0232ec052677309713f,suggestion,Sugerencias o ideas,True,change_booking,False,Unknown,1,True
Desktop New Site,2,no reciben el pago tengo desde las 17 horas hasta este momento y no es posible concretar el pago atentamente  Mtra. Judith Ruiz ,2022-12-05 23:23:12,3.0,638ed1ae2df44e2db4357fa2,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,False
Desktop New Site,1,no me dejo comprar el boleto ,2022-12-05 22:46:22,1.0,638ec90dd5c3b27af050a293,error,Errores o problemas en la página,True,quote_flight,True,booking_issues,1,True
Desktop New Site,1,NO ME PERMITE REALIZA MI CHECK-IN EN UN VUELO INTERNACIONAL,2022-12-05 21:47:00,0.0,638eba07b9cb855d353ab2d3,error,Errores o problemas en la página,True,check_in,True,website_not_loading,1,True
Desktop New Site,1,que mejoren su atencion telefonica al cliente pasa uno mucho tiempo en linea  y nada,2022-12-05 20:55:01,0.0,638eaef210f7301919680699,general,Comentario general,True,book_flight,True,Unknown,5,False
Desktop New Site,1,"la pagina es confusa y deja hacer compra de menores de edad hacia otros destinos, sin estar disponibles, se llama a temprano a la aerolínea para confirmar el checkin y no dicen nada que el destino no tiene autorizado el viaje de menores de edad, que tiene que hacerse en el mostrador, aparte cuando se llega al mostrador dice q los cambios tienen que hacerse 4 horas antes, después de hacer 3 horas de fila y no autorizarle el checkin, esta aerolínea es un robo. Nunca viajare por esta aerolinea, no dan solucion y toda la responsabilidad recae sobre la pagina, y los criterios que tiene para hacer la compra, NO DEBERIA DEJAR HACER COMPRAS A DESTINOS INTERNACIONALES DESDE EL MOMENTO QUE SE METEN LAS FECHAS DE EDAD DE NACIMIENTO.",2022-12-05 20:45:18,0.0,638eacadb7b1a923993a2f8e,general,Comentario general,True,check_in,True,Unknown,1,True
Desktop New Site,2,"Hola, el problema que estoy presentando es que compre boletos con cambios gratis ilimitados pero al hacer el cambio de vuelo me está cobrando como si fuera un vuelo nuevo, no entiendo que sucede si mi paquete era smart, me gustaria que alguien me apoye por favor, gracias",2022-12-05 20:44:50,1.0,638eac96093da4682e451142,error,Errores o problemas en la página,True,change_booking,True,booking_issues,2,True
Desktop New Site,3,Ya no aparece la opcioon de viajar con mascota dentro de la cabina que era muy necesaria ,2022-12-05 20:40:59,9.0,638eaa8e3e0224069e0990d9,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,1,NO HAY FORMA DE HACER CONTACTO CON ALGUIEN PARA ACLARACIONES O DUDAS,2022-12-05 19:15:10,2.0,638e9793dd2ef26c065f866b,general,Comentario general,True,change_booking,True,Unknown,1,True
Desktop New Site,1,TA CULERA SU TARGETA,2022-12-05 19:08:38,1.0,638e960274eb17675e0a204c,general,Comentario general,True,search_info,False,Unknown,1,True
Desktop New Site,3,CAMBIAR LOS COLORES,2022-12-05 19:07:52,1.0,638e95d4d540af63534e8a8f,general,Comentario general,True,search_info,False,Unknown,3,True
Desktop New Site,1,"definitivamente una basura de aerolínea, las autoridades deberían cerrarlos y vigilar que nunca vuelvan a operar. chinguen todos¡ a su puta madre. pinches rateros de mierda. .I.",2022-12-05 18:49:44,2.0,638e91964f032b0ed23e6125,suggestion,Sugerencias o ideas,True,search_info,False,Unknown,1,True
Desktop New Site,1,"son la peor aerolínea del planeta, su puto servicio al cliente es inexistente. Son unos rateros disfrazados de aerolínea. espero pronto caigan en banca rota y así nos podamos librar de la aerolínea mas asquerosa del planeta,. ",2022-12-05 18:47:25,2.0,638e910c9f0cc72ace2c642d,suggestion,Sugerencias o ideas,True,search_info,False,Unknown,1,True
Doters,1,no pude registrarme. no enviaron la verificación a mi correo y nada funciona.,2022-12-05 18:38:26,0.0,638e8ef9f3a1071d4f57dd24,error,Nada,False,Unknown,False,Unknown,1,True
Doters,4,Si,2022-12-05 18:25:35,5.0,638e8bf657a15762c26c366f,compliment,Nada,False,Unknown,False,Unknown,3,False
Desktop New Site,2,que el cambio de nombre se pueda hacer online,2022-12-05 18:10:38,1.0,638e8872efcba27d21373744,suggestion,Sugerencias o ideas,True,change_booking,True,Unknown,3,False
Desktop New Site,1,no puedo hacer check-in,2022-12-05 18:05:57,0.0,638e87535664fe3bed3143ea,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,1,TARDA MUCHO EN CARGAR Y TE SACA DE LA PAGINA,2022-12-05 17:15:44,5.0,638e7b94f9ccd411601af319,error,Errores o problemas en la página,True,book_flight,False,booking_issues,2,False
Desktop New Site,1,"Cuando escojo los vuelos me da unos precios y hago las sumas y me dsa una cantidad, a la hora de pagar la cantidad auementa sin razon aparente",2022-12-05 17:12:58,0.0,638e7aeea0408c06fb71c07a,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,3,no tengo axceso a mi cuentra ,2022-12-05 16:03:58,3.0,638e6ababcf6b069a752ee51,error,Errores o problemas en la página,True,quote_flight,True,profile_or_login,1,False
Desktop New Site,1,Ninguno,2022-12-05 15:48:56,3.0,638e67370dd4f407153e8548,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,1,Ninguno,2022-12-05 15:34:00,0.0,638e63b694936e7bb859d1e4,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,5,muy buen sitio amigable de navegación rápida ,2022-12-05 15:08:23,0.0,638e5db267cd8579a1059c27,compliment,Felicitación,True,book_flight,True,Unknown,5,True
Desktop New Site,1,NO ME DEJA REALIZAR EL PAGO ,2022-12-05 14:36:14,6.0,638e562d68dd5e7feb1a0a66,error,Errores o problemas en la página,True,book_flight,False,payment_issues,1,True
Desktop New Site,1,Ninguno,2022-12-05 14:27:21,0.0,638e541d0e33403f4c492ace,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,2,Creo que hace falta un chat porque he estado llamando y no me contestan,2022-12-05 13:48:43,2.0,638e4af338cb657bb529c777,suggestion,Sugerencias o ideas,True,change_booking,True,Unknown,1,False
Desktop New Site,2,NO CAMBIA LA FECHA DEL AÑO ESTA HASTA EL 2004 ,2022-12-05 13:45:32,4.0,638e4a4892ef8a5fbf268739,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Desktop New Site,2,"El correo que proporcionan para aplicar para gente viva, no se encuentra y es incorrecto ",2022-12-05 13:34:16,3.0,638e47ac04b7671f572994e6,error,Errores o problemas en la página,True,search_info,True,website_not_loading,1,False
Doters,2,"Ya van tres viajes comprados, se inicia sesión y no hay información alguna sobre los puntos generados, en cuestión de segundos o si hago clic en alguna pestaña, me pide iniciar nuevamente y se vuelve un bucle muy tedioso. ¿el programa de puntos y la página siguen en beta?   Incluso en la app, probada desde iOS la aplicación no permite entrar, sólo dice ERROR GRAVTY LOGIN y no progresa en el inicio de sesión  ",2022-12-05 13:06:27,1.0,638e412995d04d56787e06d5,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,"La aplicación dice que mi vuelo fue cancelado.  La página web dice que está todo bien.  He llamado 2 veces y luego de 35 minutos la primera vez y 50 minutos la segunda vez escuchandoi la grabación decir que mi llamada sera contestada en 15 segundos, nadie contesta.   ",2022-12-05 12:58:43,0.0,638e3f4fcc555a355200edc2,general,Comentario general,True,flight_status,True,Unknown,1,True
Desktop New Site,2,ME AGREGAN UN SEGURO REEMBOLSO TOTAL QUE NO AGREGO  Y YA ME REGRESE Y NO HAY MANERA DE QUITA,2022-12-05 12:54:32,0.0,638e3e596be5e646982a094e,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,2,No puedo facturar un vuelo Solicite apoyo con un ticket no me responden el ticket no me llega la factura ,2022-12-05 12:47:11,1.0,638e3c9f91d04a3cf2342e51,error,Errores o problemas en la página,True,search_info,True,invoice,1,False
Desktop New Site,1,Ninguno,2022-12-05 12:33:59,0.0,638e3985d87dd51384658a36,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,3,"Ya van varios días que no deja hacer el pago, me rechaza todas las tarjetas de credito y debito, no entiendo que está pasando.",2022-12-05 11:52:49,0.0,638e2fe086e7af2f8135e0e8,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,False
Desktop New Site,2,no quiero pagar el reembolso y no hay manera de quitarlo,2022-12-05 11:44:42,0.0,638e2dfa227ca4050c706f6e,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,1,Ninguno,2022-12-05 11:31:43,4.0,638e2ae9a8a4af036938da68,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,2,"Los telefonos que ofrecen se encuentran fuera de servicio, no contestan, ni siquiera via whats app. deberian de dar mas opciones para contactarlos para aclarar nuestras dudas",2022-12-05 10:55:44,4.0,638e2283ce2d99371561af06,general,Comentario general,True,search_info,True,Unknown,1,False
Desktop New Site,1,"compre mi paquete por best day y puse que era una menor de edad, tiene 16 años-Ahora me salen el vuelo como adulto y no se como cambiarlo :(",2022-12-05 09:37:10,1.0,638e1019ba7ce60a397dd555,error,Errores o problemas en la página,True,change_booking,True,profile_or_login,1,True
Desktop New Site,2,Kindly process refund to original form of payment. PNR - DEYL5K,2022-12-05 03:27:01,2.0,638db9563f66760b7d3add5e,suggestion,Sugerencias o ideas,True,quote_flight,True,Unknown,1,False
Desktop New Site,1,que el sabado. 3 d diciembre. me perdio mi esposa unos estudios que tenia a las 5. p.m. y no llegamos x que nos mandaron un avion hasta que la aerolinea se les incharon. se adueñaron de nuestro tiempo. mi regreso estaba para las 11:35. y sali hasta las 7. p.m.  ni comida. ni una atencion para nosotros como usuarios. ni una puta torta. en todo el pinche dia. que poca atencion tienen al cliente. y que poco respeto. tengan tantito sentido comun y criterio para el publico usuario. ,2022-12-04 22:59:57,7.0,638d7ac02494472c983d21b1,general,Comentario general,True,search_info,True,Unknown,1,True
Desktop New Site,1,"NO ES POSIBLE QUE EN LA PAGINA NO HAYA UNA SECCIÓN PARA CANCELAR UN VUELO, Y QUE EN EL TELEFONO DEJEN A UNO ESPERANDO MAS DE 30 MINUTOS Y AL FINAL CORTEN LA LLAMADA",2022-12-04 22:34:23,0.0,638d74bd6594395b3411edfb,general,Comentario general,True,change_booking,True,Unknown,1,True
Desktop New Site,1,Ninguno,2022-12-04 22:29:58,0.0,638d73b4379bdb795822f16a,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,3,"Es muy complicado reservar y pagar, no hay forma de cancelar los adicionales, me cobran el TUA aparte de mi vuelo y no dan la opción a pagar todo junto, es un problema y muy poco amistosa su página cuando debería de ser intuitiva y sencilla...",2022-12-04 21:07:45,0.0,638d60737250d0364a3b859a,general,Comentario general,True,book_flight,False,Unknown,1,False
Desktop New Site,1,TENGO UNA RESERVACION PENDIENTE POR PAGAR LA PAGINA NO ME LO PERMITE DICE QUE LOS DATOS NO ESTAN INGRESADOS CORRECTAMENTE  TAMBIEN AL ABRIR MI SESION NO ME PERMITE DICIENDO QUE MI CLAVE DE ACCESO ES INCORRECTA... INGRESO POR MEDIO DE GOOGLE ENSEGUIDA REVISO MI PERFIL Y MI CONTRASENA ES LA CORRECTA  MI VIEJE SE AVESINA PRONTO SI ME PUEDEN AYUDAR A COMPLETAR LA TRANSACCION SERIA DE GARN AYUDA GRACIAS,2022-12-04 21:04:53,3.0,638d5fc330a7f95caa7edf31,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,1,Ninguno,2022-12-04 20:35:37,2.0,638d58ed1acfb102db647249,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Doters,4,Cumpleaños ,2022-12-04 19:52:09,1.0,638d4ec1b592eb3580796f50,compliment,Nada,False,Unknown,False,Unknown,5,False
Doters,1,Acabo de comprar un boleto y tengo 0 puntos? No entiendo su programa de puntos.,2022-12-04 19:15:26,5.0,638d462246c37a56552c06f7,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,3,ESTA CARGANDO MUCHO TIEMPO ,2022-12-04 19:02:45,3.0,638d432a4dc5651e45320629,error,Errores o problemas en la página,True,book_flight,False,booking_issues,5,False
Desktop New Site,1,nadie contesta en los numeros de contacto,2022-12-04 18:47:59,1.0,638d3fb49f8dda332950a3bd,general,Comentario general,True,flight_status,True,Unknown,1,True
Desktop New Site,1,Ninguno,2022-12-04 18:46:53,1.0,638d3f72c5cf2928cc242404,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,1,"Viva aerobus canceló una de mis reservaciones y me generó vouchers para redimir. Ahora que necesito redimirlos, debo generar reservaciones independientes por cada pasajero.  Ya generé la reservación de mi esposo y mía, pero el sistema no me permite adquirir el de mi hija por tener 13 años. Me intenté contactar telefónicamente con asesor, pero nadie responde. Necesito una pronta respuesta por favor.",2022-12-04 18:19:19,11.0,638d38f82a270e407319f9dd,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,1,Ninguno,2022-12-04 15:47:57,0.0,638d1582cda6c95ddd26aa15,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,2,"por que cargan en automático ""reembolso total si no lo estoy solicitando en ninguna parte de su proceso?  ya lo hice dos veces desde inicio con todo cuidado y me lo vuelven a cargar sin haberlo solicitado????",2022-12-04 15:17:43,0.0,638d0e68a688ba10617fa284,error,Errores o problemas en la página,True,book_flight,True,invoice,1,False
Doters,2,En ningun lado aparece pagar con la opcioón doters o no es para nada claro como hacerlo,2022-12-04 14:36:07,2.0,638d04aeada2b6070f13e1f4,general,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,se congela la pagina y no se puede continuar la compra,2022-12-04 14:02:34,0.0,638cfcc8d2e96f3f937eccd9,error,Errores o problemas en la página,True,book_flight,False,booking_issues,1,True
Desktop New Site,1,pesima la pagina ,2022-12-04 13:45:20,0.0,638cf8c051f46311f2098dc1,error,Errores o problemas en la página,True,book_flight,False,booking_issues,1,True
Desktop New Site,3,No me deja agregar maletas,2022-12-04 12:13:01,0.0,638ce31e0637a608e36142f7,error,Errores o problemas en la página,True,book_flight,True,booking_issues,2,False
Desktop New Site,1,"Van 3 llamadas que hago al callcenter, nada funciona ni página ni teléfono, nada,",2022-12-04 10:50:13,0.0,638ccfa51a9e2b3b956c7e5f,general,Comentario general,True,flight_status,True,Unknown,1,True
Desktop New Site,1,"porque dice un precio y luego cuando uno se mete para elegir el vuelo, ningunp está al precio que dice. ",2022-12-04 07:11:14,7.0,638c9c6244b7ba153f2ff61f,general,Comentario general,True,quote_flight,False,Unknown,1,True
Desktop New Site,1,no se toman la molestia para estar al pendiente de  los pasajeros solo dicen hay retraso por el clima y no hacen lo posible para poner vuelos extras o mejorar el servicio  pesimos,2022-12-04 01:34:55,2.0,638c4d91431cfa247633b867,general,Comentario general,True,flight_status,False,Unknown,1,True
Desktop New Site,1,pésimo servicio no avisan ahí esta uno como tontos esperando que alguien salga a dar la cara por los retrasos de vuelos y no hay tiempo compensado  buscare opciones de otras aerolíneas y como siempre todas se lavan las manos con lo que dicen,2022-12-04 01:26:47,2.0,638c4ba69b1abb38061c575d,general,Comentario general,True,flight_status,False,Unknown,1,True
Desktop New Site,1,"Estoy intentando pagar mi reserva y la pagina no me lo permite. Intento contactar con atencion al cliente y por ninguna via me atienden, solo salen bots",2022-12-03 23:01:19,0.0,638c29930ccb41788e6376ab,general,Comentario general,True,book_flight,False,Unknown,1,True
Desktop New Site,1,la pagina me mostro el codigo W7BK8V y se hizo el cargo a mi tarjeta pero nunca me llego un mail y ahora busque en la pagina y dice que no se completo el pago!!,2022-12-03 22:37:13,1.0,638c23eb1535da485159675f,error,Errores o problemas en la página,True,book_flight,True,confirmation_email,1,True
Desktop New Site,2,"DEBERIAN MEJORAR SU PAGINA PARA CAMBIO DE INTINERARIO, NO ES CLaro",2022-12-03 21:58:01,0.0,638c1abe7dc8ab7533046c59,suggestion,Sugerencias o ideas,True,change_booking,True,Unknown,2,True
Desktop New Site,1,ADEMAS DE QUE SIEMPRE SALEN  TARDE LLEVO 50 MINUTOS PARA CAMBIAR UNA RESERVA Y TODAVIA NO ME CONTESTAN. QUE HORROR¡¡¡¡,2022-12-03 21:34:24,1.0,638c1533fcf5555a9b59f96b,general,Comentario general,True,change_booking,True,Unknown,1,True
Desktop New Site,1,poder agregar equipaje documentado solo por pasajero,2022-12-03 21:33:50,4.0,638c150ff2e06f448c597091,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,3,False
Desktop New Site,1,ESTOY HACE MAS DE 10 HORAS INTENTANDO HACER CHECKING,2022-12-03 21:04:52,4.0,638c0e48a474841593027b77,error,Errores o problemas en la página,True,check_in,True,invoice,1,True
Desktop New Site,2,hice una reservacion tengo eo codigo pero no tengo la cantidad,2022-12-03 20:07:43,1.0,638c00e3e8d93b55655a4ce2,general,Comentario general,True,flight_status,True,Unknown,1,False
Desktop New Site,1,"Le selecciono quitar asiento, luego en la parte inferior le doy siguiente y vuelve a aparecer el asiento que no quiero seleccionar y me da error. Me veo obligado a hablar por teléfono. Este error me ocurrió la semana pasada también pero con los dos vuelos en conexión.",2022-12-03 17:57:30,1.0,638be25de9ec2569c778730c,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,True
Doters,5,Voy a viajar con ustedes !,2022-12-03 17:13:50,0.0,638bd825c6bc62607056a6a9,compliment,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,1,"como es posible que la empresa no se haga responsable de las personas que tienen retraso en sus vuelos?, pero si un cliente llega un minuto tarde, ahi si entran y no le permiten abordar. Que cosas eso es tener mpm",2022-12-03 17:10:26,1.0,638bd758011ee56e003c8b5e,general,Comentario general,True,check_in,False,Unknown,1,True
Desktop New Site,1,Ninguno,2022-12-03 16:24:18,0.0,638bcc83ec5c4e0ca06e1df5,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,1,"LA LINEA MENOS FIABLE Y MUY IRRESPONSABLE NO SABE DAR UNA PRONTA RESPUESTA Y NULA SOLUCION , SE ESCUDAN CON CUALQUIER PRETEXTO DE SUS RESPONSABILIDADES ,NINGUN EMPLEADO TIENE LA CAPACITACION PARA LA RESOLUCION DE PROBLEMAS  ,UNA LINEA QUE DEBIERA DEJAR DE DAR UN SERVICIO PARA LO CUAL NO ESTA ABSOLUTAMENTE CAPACITADA . ENGAÑO ,IRRESPONSABILIDAD DESCONFIANZA Y APATIA AL USUARIO  SON SINONIMOS DE VIVA AEROBUS .",2022-12-03 13:55:21,1.0,638ba997e91f7a6a7826c625,general,Comentario general,True,search_info,False,Unknown,1,True
Desktop New Site,1,"Llevamos un reraso de 6 horas hasta ahora,.nadie sabe Dart una respuesta.  Esto no es normal, un retraso de una hora se acepta pero ya de 6 horas (y contando).   Es inaceptable.",2022-12-03 13:43:11,1.0,638ba6c3c7934840191ba51f,general,Comentario general,True,flight_status,True,Unknown,1,True
Feedback_Nuevo Sitio_VF,5,"Increíble atención, contenta y comolacida",2022-12-03 12:46:50,4.0,638b99920511eb1eb52bf342,question,Felicitación,False,Unknown,True,Unknown,5,True
Desktop New Site,1,Por qué carajos se incluye a fuerza el reembolso total si en ningun momento pregunta la página si lo uiero o no.  NO LO QUIERO Y A  HUEVO LO AGREGA.,2022-12-03 11:27:38,0.0,638b86fad1475f45f328c419,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,3,Ninguno,2022-12-03 09:24:29,7.0,638b6a221970663e9e730b7b,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,False
Desktop New Site,1,"El vuelo 147 de los Ángeles a CDMX tenía que llegar a las 5:30 am, en la app dice que aterrizó a las 6:30, pero ni en el aeropuerto ni en atención a clientes dicen nada. En la página y por whatsapp dice que está en tiempo. Llevamos 3 horas esperando a nuestro familiar y nadie sabe decirnos nada. El viaje fue por una emergencia familiar y qué horror el ""servicio""",2022-12-03 08:33:22,3.0,638b5e25902ab372d3775a63,error,Errores o problemas en la página,True,flight_status,True,bot_issues,1,True
Desktop New Site,1,QUIERO QUE ME ACLARN SI ESTA RESERVA Z93UPS  FUE CANCELADA PORQUE TENGO OTRA COMOPRA OENDIENTE EN EL MISMO TRAYECTO Y FECHA.  LA COMUNICACION ENTRE VIVAAEROBI}US ES PESIMA. NO LES IMPORTA PARA NADA EL CLIENTE ,2022-12-03 07:56:14,1.0,638b55700989624ae521018c,general,Comentario general,True,search_info,True,Unknown,1,True
Desktop New Site,1,por favor sean mas especificos es documentacion. he hablado por telefono y llevo mas de 7min en linea por que necesito mas information en cuanto a  me sigue diciendo que el tiempo de espera es de 15 segundos ,2022-12-03 00:10:47,0.0,638ae85b644bfc66f92bb0e6,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,2,False
Desktop New Site,1,Ninguno,2022-12-03 00:04:46,1.0,638ae6f0bc6a1e483232d543,cancellation,Mi vuelo fue cancelado,True,Unknown,False,Unknown,1,True
Desktop New Site,1,requiero ver los vuelos de finales de abril y mayo y no hay información sobre vuelos disponibles. La promoción dice hasata octubre de 2023,2022-12-02 22:17:52,0.0,638acde4cf906c0ae760b79e,error,Errores o problemas en la página,True,quote_flight,True,booking_issues,1,True
Desktop New Site,1,pesimo servicio,2022-12-02 21:24:06,1.0,638ac14b89feac2b290936e1,general,Comentario general,True,flight_status,False,Unknown,1,True
Desktop New Site,1,no aparece el precio de la promocion ,2022-12-02 21:01:17,0.0,638abbefdf022e1ab13522dc,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,1,De que sirve hacer la reservacion en la pagina si no la entra atomaticamente en my profile.,2022-12-02 20:07:30,0.0,638aaf505313657fd578b612,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,3,False
Doters,2,acabo de hacer una compra  que no me genero ningun punto...me parece injusto ,2022-12-02 20:06:08,2.0,638aaf0760e14768992778d6,Unknown,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,"Intento hacer un cambio en mi vuelo , tengo 3 gratis y me están intentando cobrar más de 600 pesos por el cambio .   Además, no veo fácil un servicio de atención al cliente o un teléfono de contacto",2022-12-02 19:13:11,8.0,638aa29923eb4548a60de842,general,Comentario general,True,change_booking,True,Unknown,1,False
Doters,4,quiero cambiar mi correo electrónico,2022-12-02 19:03:37,2.0,638aa05e344ffc5df90fa563,general,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,"llevo media hora esperando a ahcer el pago con kuesky y no avanza la pagina, por que la tienen si no la habilitan o no dejan hacer el siguiente paso. que poca",2022-12-02 17:34:23,1.0,638a8b6f19990e60f415ad6d,general,Comentario general,True,quote_flight,True,Unknown,1,True
Desktop New Site,1,"Que farsa la de poner los vuelos a 1 peso y solo pagar TUA, cuando al final toman la tarifa base y solo hacen un descuento, el cual obviamente no deja el vuelo en 1 peso.  En este caso estoy tratando de hacer un viaje redondo para dos personas de Chihuahua a mazatlan, de 13 a 16 de Feb 2023 y al seleccionarlos, claramente me dice que cada uno cuesta 1 peso.  Al finalizar, sale que la tarifa base es de 1801.88 y solo me estan descontando 455.18 en un vuelo y tarifa base de 2120.68 con descuento de 700 en el otro vuelo. Donde quedo entonces el vuelo de 1 peso? ",2022-12-02 17:29:30,1.0,638a8a4a5e64916e2815bfc1,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,1,QUE NO  SON CIERTAS LAS PROMOCIONES QUE ANUNCIAN  QUIERO COMPRAR VUELOS EN JULIO Y AGOSTO   Y NO ESTAN A $1.00 +TUA +IVA.  MENTIROSOS,2022-12-02 16:58:21,2.0,638a8301d650af3d4957146f,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,2,imposible modificar datos personales de mi perfil como nombre,2022-12-02 16:47:09,0.0,638a8061f0acc162b15954de,error,Errores o problemas en la página,True,search_info,True,profile_or_login,1,False
Desktop New Site,2,presenten los destunos de sus viajes en un mapa. Cuando busco origen y destino... al buscar las fechas no tiene los meses.}Es nada practica su pagina. ,2022-12-02 16:25:11,1.0,638a7b37d30c5e068b3c05c3,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,1,False
Doters,3,Tengo mi tarjeta viva HSBC pero no veo reflejado los doters que me dieron por obtenerla,2022-12-02 15:47:11,0.0,638a725699589475de72df6d,error,Nada,False,Unknown,False,Unknown,3,True
Desktop New Site,2,ME ENVIAS VARIOS CORREOS DE PROMOCIONES Y AL ENTRAR A LA PAGINA ESTAN LOS VUELOS ALTISIMOS. CREO QUE ESTO ESTA MUY MAL. DEBE DE CUMPLIR LA EMPRESA Y NO ESTAR ENVIANDO NADA SI NO ES CIERTO. SI LA EMPRESA CUMPLIERA SE TENDRIA GRAN DEMANDA Y USO DE ESTE SERVICIO. ADEMAS ME PIDE UN CODIGO DE DESCUENTO Y SOLO ME LLEGAN PROMOCIONES QUE NO SON VALIDAS.,2022-12-02 15:28:46,0.0,638a6e024994d77800789bcc,suggestion,Sugerencias o ideas,True,quote_flight,False,Unknown,1,False
Desktop New Site,1,no se porque me agrega ese reembolso total como adicional de forma automatica cuando yo no lo elegi,2022-12-02 15:26:53,1.0,638a6d9102648e37c94919b5,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,2,QUIERO SELECCIONAR VUELO Y NO PERMITE ME DEJA DONDE MISMO Y NO CAMBIA EL VUELO AUNQUE LO SOLICITE.,2022-12-02 15:22:29,0.0,638a6c898845b416ef2e1b51,error,Errores o problemas en la página,True,quote_flight,False,website_not_loading,1,False
Desktop New Site,3,Según si puedo cambiar itinerario y no me permite hacerlo en la pagina,2022-12-02 14:58:28,3.0,638a66e8b62ff049be665eba,general,Comentario general,True,change_booking,True,Unknown,2,False
Desktop New Site,5,gracias ,2022-12-02 13:33:05,0.0,638a52e63d4f210f3b719171,compliment,Felicitación,True,quote_flight,False,Unknown,5,True
Doters,1,no puedo ingresar,2022-12-02 13:32:46,4.0,638a52d649354e139b28e11d,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,"NO me  dan respuesta de  un problema que tuve   ,   no se si pedir el contra cargo  o   que pasa  , quedaron en contactarme  y nada  y la liga que me enviaron  actualzia , y hay personas que se comunican  con  mis datos  y le  dan información !!!  mi calve es W6VM2V",2022-12-02 13:20:01,0.0,638a4fc1a3d96822956141c9,general,Comentario general,True,search_info,True,Unknown,1,True
Desktop New Site,1,No me permite utilizar mi tarjeta de crédito para pagar! Tengo que pagar con PayPal!,2022-12-02 13:13:57,0.0,638a4e652670564b5476ead9,error,Errores o problemas en la página,True,change_booking,True,payment_issues,1,True
Desktop New Site,1,"Estoy tratando de cambiar mi vuelo. Tengo beneficios de HSBC Viva como asiento VIP y equipaje documentado. Al cambiar la fecha, me están cobrando estos beneficios!",2022-12-02 13:12:54,0.0,638a4e26f518ad7c1811dacf,error,Errores o problemas en la página,True,change_booking,True,booking_issues,5,False
