Date,nps,text,nps_scaled,label,Coincide
27/03/2023,10,Muy fácil usarla,5,5,True
27/03/2023,9,"Bien, espero que el servicio sea de calidad",4,4,True
27/03/2023,10,EXCELENTE,5,5,True
27/03/2023,9,facilidad,4,4,True
27/03/2023,9,todo bien gracias!,4,5,False
27/03/2023,10,TODO MUY CLARO,5,5,True
27/03/2023,9,amigable y facil,4,5,False
27/03/2023,10,Facil,5,4,False
27/03/2023,10,MUY FACIL Y SENCILLO DE USAR,5,5,True
27/03/2023,10,todo  uy rapido y sensillo,5,5,True
27/03/2023,10,FACIL ACCESO,5,4,False
27/03/2023,10,ME GUSTARIA MAS QUE TUVIERAN CODIGOS DE DESCUENTO,5,3,False
27/03/2023,9,muy facil,4,5,False
27/03/2023,10,Simplemente excelentes precios y portal facil de usar.,5,5,True
27/03/2023,10,muy clara y permite eliminar los adicionales que no me interesa adquirir.,5,5,True
27/03/2023,10,facil rapido y sencillo,5,4,False
27/03/2023,10,POR LOS PRECIOS,5,4,False
27/03/2023,9,desglozan demasiadas cosas,4,2,False
27/03/2023,9,FACIL Y AMIGABLE TODOS LOS CAMPOS,4,5,False
27/03/2023,9,rutas,4,5,False
27/03/2023,10,servicio,5,5,True
27/03/2023,10,"barato, facil y rapido",5,5,True
27/03/2023,9,todo la informcion esta muy sencilla,4,5,False
27/03/2023,10,POR QUE SON BUENOS,5,4,False
27/03/2023,10,muy facil de usar,5,5,True
27/03/2023,10,SON UNOS CHINGONES,5,1,False
27/03/2023,9,Es sencillo.,4,3,False
27/03/2023,10,excelentes precios,5,5,True
27/03/2023,10,Todo excelente,5,5,True
27/03/2023,9,buena explicacion,4,4,True
27/03/2023,9,MUY FACIL Y A BUEN PRECIO,4,5,False
27/03/2023,9,facil de reservar,4,4,True
27/03/2023,10,Super amigable,5,5,True
27/03/2023,10,Buen precio y fácil de comprar en línea,5,5,True
27/03/2023,10,Excelente Funcionalidad,5,5,True
27/03/2023,10,"Me gusta que la pagina es muy customizable, facil de usar y en especial me gustaron los precios que son mas bajos que otras aerolineas.   Gracias.",5,4,False
27/03/2023,10,excelente,5,5,True
27/03/2023,9,"ME GUSTO LA FORMA DE COMPRAR POR MEDIO DE LA COMPUTADORA
POR CELULAR SE TARDAN MUCHO
GRACIAS",4,3,False
27/03/2023,10,"muy amigable la plataforma, gracias",5,5,True
27/03/2023,10,Porque es seguro y rápido,5,5,True
27/03/2023,10,"Barato, responsable y facil de reservar",5,5,True
27/03/2023,10,todo muy facil y rapido! me encanta volar con ustedes,5,5,True
27/03/2023,10,Muy Fácil!,5,5,True
27/03/2023,9,.,4,3,False
27/03/2023,10,Muy fácil para encontrar y reservar boletos.,5,5,True
27/03/2023,10,excelente servicio,5,5,True
27/03/2023,10,muy intuitivo para seleccionar de manera individual los vuelos.,5,5,True
27/03/2023,10,EXCELENTE SERVICIO Y RAPIDEZ,5,5,True
27/03/2023,10,servicio,5,5,True
27/03/2023,10,servicio y tarifas,5,4,False
27/03/2023,9,Pagina amigable,4,4,True
27/03/2023,10,en general el precio vs atención y servicios es bueno!,5,4,False
27/03/2023,10,GRACIAS,5,5,True
27/03/2023,10,.,5,3,False
27/03/2023,10,TODO AL DETALLE,5,5,True
27/03/2023,10,ES FACIL Y SENCILLO,5,4,False
27/03/2023,9,TODO FUE AGIL,4,5,False
27/03/2023,10,BUEN SERVICIO,5,5,True
27/03/2023,10,Fue facil y rapido,5,5,True
27/03/2023,9,facil de reservar,4,4,True
27/03/2023,10,Es muy facil la plataforma,5,4,False
27/03/2023,10,excelente servicio,5,5,True
27/03/2023,10,Practicidad,5,4,False
27/03/2023,10,muy facil de utilizar y ademasfabulosas promociones,5,5,True
27/03/2023,9,FACILIDAD,4,4,True
27/03/2023,10,Agil,5,3,False
27/03/2023,10,xxx,5,5,True
27/03/2023,10,muy practica,5,5,True
27/03/2023,10,Me gusta lo faci que es reservar en su plataforma es muy clara.,5,4,False
27/03/2023,10,buenos precios y muy fácil de reservar en línea,5,5,True
27/03/2023,10,PORQUE TODO ES MUY FACIL DESDE SU APLICACION.,5,5,True
27/03/2023,10,MUY FACIL DE UTILIZAR,5,5,True
27/03/2023,10,LA ATENCION TELEFONICA ES PESIMA...,5,1,False
27/03/2023,10,BARA,5,3,False
27/03/2023,10,PRECIO,5,5,True
27/03/2023,10,Excelente en todos los aspectos,5,5,True
27/03/2023,10,GRACIAS,5,5,True
27/03/2023,10,ME PARECE UN BUEN SERVICIO,5,4,False
27/03/2023,10,excelente,5,5,True
27/03/2023,10,FACIL Y RAPIDO,5,5,True
27/03/2023,10,EXCELENTE SERVICIO,5,5,True
27/03/2023,10,muy practico,5,5,True
27/03/2023,9,cobran por todo,4,1,False
27/03/2023,9,SI,4,3,False
27/03/2023,10,facil de entender,5,4,False
27/03/2023,10,"Sencillo, facil y bien
Hasta ahora",5,4,False
27/03/2023,10,muy buena linea aerea ... gracias,5,5,True
27/03/2023,10,Muy rapido la compra de boletos,5,5,True
27/03/2023,10,BARATO,5,3,False
27/03/2023,10,Rapidez y seguridad,5,5,True
27/03/2023,10,Super amigable!,5,5,True
27/03/2023,10,facil y confiable,5,5,True
27/03/2023,10,Todo funciono muy bien,5,5,True
27/03/2023,10,por todo gracias,5,5,True
27/03/2023,10,AMPLIA SELECCION DE HORARIOS YDESTINOS,5,4,False
27/03/2023,9,"muy buen servicio, solo el equipaje esta un poco elevado de precio",4,4,True
27/03/2023,9,Por la facilidad de obtener un vuelo.,4,4,True
27/03/2023,10,Encontré vuelos más baratos que en otras páginas. Inclusive vuelos mismos de Viva Aerobus,5,1,False
27/03/2023,10,Vuelos económicos y buen servicio,5,4,False
27/03/2023,10,"muy agradable el uso de la pagina, buen trabajo",5,5,True
27/03/2023,10,Excelentes precios,5,5,True
27/03/2023,10,por lo accesible de la app,5,4,False
27/03/2023,9,LA COMPRA EN LA PAGINA WEB ES MUY AMIGABLE,4,5,False
27/03/2023,10,es muy facil y accesible,5,5,True
27/03/2023,10,SENCILLO Y CONFIABLE,5,5,True
27/03/2023,9,"Facil de navegar, pero hay pasos que deberain ser mas claros",4,3,False
27/03/2023,10,puedes ver facilmente a fecha mas barata,5,4,False
27/03/2023,10,Gracias,5,5,True
27/03/2023,10,EFICIENTES Y EXCELENTES TARIFAS,5,5,True
27/03/2023,9,MUY BUENA,4,5,False
27/03/2023,10,"Fue facil de usar,mucho mejor que en el pasado.",5,5,True
27/03/2023,10,"PAGINA MUY EFICIENTE, SEGURA Y FACIL DE USAR",5,5,True
27/03/2023,10,Rapido y facil,5,5,True
27/03/2023,10,HOLA,5,3,False
27/03/2023,10,intuitiva y sencilla,5,5,True
27/03/2023,10,buen servicio,5,5,True
27/03/2023,9,FACIL EL TRAMITE,4,4,True
27/03/2023,9,Buenas opciones de vuelo,4,4,True
27/03/2023,10,EXCELENTE.,5,5,True
27/03/2023,10,REALTIVAMENTE FÁCIL DE USAR. MUCHAS GRACIAS!,5,5,True
27/03/2023,10,mje gusta hacerlo por linea,5,4,False
27/03/2023,10,POR QUE SI,5,3,False
27/03/2023,10,Es sumamente facil !,5,5,True
27/03/2023,10,POR LA RAPIDEZ,5,4,False
27/03/2023,9,FUE MUY FACIL ADQUIRIR EL VUELO,4,5,False
27/03/2023,10,solo que esta caro el impuesto del aeropueto,5,2,False
27/03/2023,10,precios muy accesible,5,5,True
27/03/2023,10,SI,5,3,False
27/03/2023,10,Excelente atención,5,5,True
27/03/2023,10,todo bien,5,5,True
27/03/2023,10,"facilidad de elegir vuelos, conceptos claramente explicados, transparencia en los cargos",5,5,True
27/03/2023,10,rapides,5,5,True
27/03/2023,10,ok,5,3,False
27/03/2023,10,MUY RAPIDA LA COMPRA,5,5,True
27/03/2023,10,muy clara y optimizada la plataforma,5,5,True
27/03/2023,10,SENCILLO,5,3,False
27/03/2023,9,por que son seguros y buen servicio,4,5,False
27/03/2023,10,GRACIAS,5,5,True
27/03/2023,10,1,5,5,True
27/03/2023,9,practica y es intuitiva,4,4,True
27/03/2023,10,Intuitiva y fácil de usar en modo PC,5,5,True
27/03/2023,10,FACIL Y RAPISO,5,5,True
27/03/2023,10,Seguridad,5,5,True
27/03/2023,10,Vuelos y horarios accesibles y a buen precio,5,5,True
27/03/2023,9,Calidad en el servicio,4,5,False
27/03/2023,10,excelemte,5,5,True
27/03/2023,10,si,5,3,False
27/03/2023,10,ECONOMICOS,5,4,False
27/03/2023,10,.,5,3,False
27/03/2023,10,Es sencillo,5,3,False
27/03/2023,10,.,5,3,False
27/03/2023,9,AMIGABLE,4,4,True
27/03/2023,10,facil,5,4,False
27/03/2023,10,.,5,3,False
27/03/2023,10,Muy fácil y rapido,5,5,True
27/03/2023,10,lEl correo con la oferta me invito a ver precios y alcance muy buena tarifa,5,5,True
27/03/2023,10,good,5,4,False
27/03/2023,10,FACIL DE USAR Y RESERVAR,5,4,False
27/03/2023,10,Muy amigable,5,5,True
27/03/2023,10,excelente gracias,5,5,True
27/03/2023,10,POR EL BUEN SERVICIO Y ECONOMIA,5,5,True
27/03/2023,9,por eficiencia,4,5,False
27/03/2023,10,ESTA BASTANTE CLARA Y COMPRENSIBLE,5,4,False
27/03/2023,10,A SIDO MUY EFICIENTE Y RAPIDO,5,5,True
27/03/2023,10,bUENO Y BARTATO,5,5,True
27/03/2023,10,Fácil de utilizar,5,4,False
27/03/2023,10,Por que es una Pagina muy amigable y explicita.,5,4,False
27/03/2023,10,muy facil de usar la interfaz y realizar la compra rápidamente,5,5,True
27/03/2023,10,FACIL,5,4,False
27/03/2023,10,EXCELENTE SERVICIO,5,5,True
27/03/2023,10,Nice,5,4,False
27/03/2023,9,GRACIAS,4,5,False
27/03/2023,10,GRACIAS,5,5,True
27/03/2023,10,muy buenos,5,5,True
27/03/2023,10,EXCELENTE SERVICIO,5,5,True
27/03/2023,10,Muy amigable y entendible,5,5,True
27/03/2023,10,"la aplicacion trabaja muy bien, muy rapida",5,5,True
27/03/2023,10,pagina amigable,5,4,False
27/03/2023,10,Sus precios,5,4,False
27/03/2023,10,muy facil de utilizar,5,5,True
27/03/2023,9,es facil de usar,4,4,True
27/03/2023,9,es una plataforma muy amigable,4,5,False
27/03/2023,10,..,5,3,False
27/03/2023,9,muy practica,4,5,False
27/03/2023,9,Rápida y fácil de usar,4,5,False
27/03/2023,9,"rapida, clara, intuitiva",4,5,False
27/03/2023,10,MUY FACIL REALIZAR EL TRAMITE,5,5,True
27/03/2023,10,"Fácil de elegir los boletos y destinos, precios competitivos y no exagerados",5,4,False
27/03/2023,10,.,5,3,False
27/03/2023,10,Excelente,5,5,True
27/03/2023,10,AH MEJORADO ESPERO EL VUELO TAMBIEN,5,5,True
27/03/2023,10,Es muy facil,5,5,True
27/03/2023,10,faciliodad de reserva,5,4,False
27/03/2023,9,es sencillo para reservar,4,3,False
27/03/2023,9,ES PRIMERA VES QUE OCUPO SUS SERVICIOS,4,5,False
27/03/2023,10,TODO ESTA CLARO,5,5,True
27/03/2023,9,Es una buena aerolinea de bajo costo.,4,4,True
27/03/2023,9,Muy interactiva.,4,5,False
27/03/2023,10,Gracias,5,5,True
27/03/2023,10,Muy accesible y amigable,5,5,True
27/03/2023,10,ES FACIL Y COMODO,5,4,False
27/03/2023,9,FACIL DE COMPRENDER,4,4,True
27/03/2023,9,Se efectúa la compra paso a paso. Observar el error que existe al cargar cuenta de Gmail,4,1,False
27/03/2023,9,RAPIDO,4,5,False
27/03/2023,10,excelente servicio,5,5,True
27/03/2023,9,"Muy bien, solo que son muchas secciones.",4,4,True
27/03/2023,10,He estado utilizando esta aerolínea encontrando muy buen servicio y puntualidad.,5,5,True
27/03/2023,10,FACIL EL MANEJO DE LA PAGINA,5,4,False
27/03/2023,10,rapidez,5,5,True
27/03/2023,10,BIEN,5,4,False
27/03/2023,9,todo al cien,4,5,False
27/03/2023,10,Muy fácil,5,5,True
27/03/2023,9,agil,4,3,False
27/03/2023,10,EXCELENTE,5,5,True
27/03/2023,10,ES UY SENCILLA DE USAR A DIFERENCIA DE OTRAS AEROLINEAS QUE ES SUMAMENTE COMPLICADO Y SIEMPRE HAY SORPRESAS,5,3,False
27/03/2023,10,BUENOS PRECIOS,5,5,True
27/03/2023,9,.,4,3,False
27/03/2023,9,eCONOMICOS,4,4,True
27/03/2023,10,Es rápido y seguro,5,5,True
27/03/2023,10,GREAT SERVICE,5,5,True
27/03/2023,10,"Muy buena atencion telefonica, me solucionaron rapida y eficazmente",5,5,True
27/03/2023,10,POR SU SERVICIO,5,5,True
27/03/2023,9,Fácil y ligera,4,5,False
27/03/2023,10,Todo muy agil,5,5,True
27/03/2023,10,ES RAPIDO SENCILLO,5,3,False
27/03/2023,10,fácil de buscar y mejores precios,5,5,True
27/03/2023,10,EL FLUJO ES CLARO.,5,3,False
27/03/2023,10,BUENA Y PRACTICA,5,4,False
27/03/2023,10,muy bien,5,5,True
27/03/2023,10,TODO BIEN,5,5,True
27/03/2023,10,Facil de encontrar vuelos,5,4,False
27/03/2023,9,Los prpecios,4,4,True
27/03/2023,10,cómodo y económico,5,5,True
27/03/2023,10,los amo,5,5,True
27/03/2023,10,"Excelente, siempre e viajado con vivaaerobus",5,5,True
27/03/2023,10,muy buenas promociones muchas gracias,5,5,True
27/03/2023,9,muy buen servicio,4,5,False
27/03/2023,10,ES FACIL,5,4,False
27/03/2023,9,buenos precios y buen servicio,4,5,False
27/03/2023,9,POR LA RAPIDES,4,3,False
27/03/2023,10,facildad,5,5,True
27/03/2023,9,Porque es rapido y faci y seguro,4,5,False
27/03/2023,10,muy dinámica y fácil de usar,5,5,True
27/03/2023,10,Muy práctico.,5,5,True
27/03/2023,10,"Sencillo, rápido y económico",5,5,True
27/03/2023,10,MUY AGIL,5,5,True
27/03/2023,10,rápido,5,5,True
27/03/2023,10,fue muy amigable y los menus y opciones sencillos de entender,5,5,True
27/03/2023,9,CHIDO,4,3,False
27/03/2023,10,Excelente Servicio,5,5,True
27/03/2023,9,Muy práctica par ala reserva ..,4,4,True
27/03/2023,10,facil,5,4,False
27/03/2023,10,RÁPIDA Y SENCILLA,5,5,True
27/03/2023,10,HE TENIDO BUEN SERVICIO,5,4,False
27/03/2023,9,fue rapido la compra de vuelos,4,5,False
27/03/2023,9,Muy recomendable,4,5,False
27/03/2023,10,Muy sencilla de usar,5,5,True
27/03/2023,10,Todo el tramite fue muy facil,5,5,True
27/03/2023,10,"Porque es super facil de usar, agregar, reservar, etc.",5,5,True
27/03/2023,10,"PRACTICA, SOLAMENTE ME GUSTARIA VER LOS PRECIOS FINALES ANTES DE PONER LOS NOMBRES DE LOS PASAJEROS (VOLARIS Y AEROMEXICO, SI LO TIENE). LA SUGERENCIA ES QUE LOS NOMBRES SEAN HASTA EL FINAL",5,3,False
27/03/2023,10,muy buena,5,5,True
27/03/2023,9,THANK YOU,4,5,False
27/03/2023,10,VELOCIDAD DE LA INFORMACION,5,5,True
27/03/2023,9,XXX,4,5,False
27/03/2023,10,eficiencia,5,5,True
27/03/2023,10,"LA MEJOR AEROLINEA, EL MEJOR SERVICIO",5,5,True
27/03/2023,10,buen servicio,5,5,True
27/03/2023,10,muy facil,5,5,True
27/03/2023,10,BIEN,5,4,False
27/03/2023,9,DESTINOS,4,5,False
27/03/2023,9,Es facil hacer la reservacion y checar horarios de salida,4,4,True
27/03/2023,9,Porque es fácil de entender.,4,4,True
27/03/2023,10,MUY RAPIDO,5,2,False
27/03/2023,10,PRACTICOS,5,4,False
27/03/2023,10,Buen servicio,5,5,True
27/03/2023,10,por buenos,5,5,True
27/03/2023,10,fue facil y sin problemas,5,4,False
27/03/2023,10,Por que es barato,5,3,False
27/03/2023,10,Precios razonables,5,4,False
27/03/2023,10,Todo Excelente,5,5,True
27/03/2023,10,Muy buena pagina de reservaciones,5,5,True
27/03/2023,10,Buenos preicos y sitio facil de usar,5,4,False
27/03/2023,10,"Fácil de usar con el debido cuidado porque le agregan cargos en automático, (cobro de asiento, etc)",5,4,False
27/03/2023,9,No sabia el por que de algunos cargos y se me caducaba la sesion.,4,2,False
27/03/2023,10,Proceso muy sencillo. Gracias Viva Aerobus :),5,5,True
27/03/2023,9,estuvo muy facil el tramite y el precio muy accesible,4,5,False
27/03/2023,9,mas seguro,4,3,False
27/03/2023,10,Todo fue super facil,5,5,True
27/03/2023,10,"Es fácil comprar boletos en su página, gracias",5,5,True
27/03/2023,10,Buen servicio,5,5,True
27/03/2023,10,muy bien gracias,5,5,True
27/03/2023,10,MUY FACIL,5,5,True
27/03/2023,10,facil comprar en su sito web,5,5,True
27/03/2023,10,Muy accesible,5,5,True
27/03/2023,10,BIEN,5,4,False
27/03/2023,9,esta bien,4,4,True
27/03/2023,10,--,5,3,False
27/03/2023,9,por practico,4,4,True
27/03/2023,9,Por eficientes,4,4,True
27/03/2023,10,excelente,5,5,True
27/03/2023,9,"Esta fácil una vez la entiendes, a la mejor un poco de explicación en caso de ser nuevo pero esta sencilla y practica, muy buena pagina",4,4,True
27/03/2023,9,La aplicación está fatal. La página está mejor.,4,1,False
27/03/2023,9,"por la seguridad de la p{agina y se muestran todos los detalles de vuelo y precio. Lo que me incomoda es que al final se muestra un precio diferente, ahorraría tiempo si desde un principio se incluyera el el precio del TUA, por aquello de las cotizaciones con otras aerolineas.",4,3,False
27/03/2023,9,bla,4,3,False
27/03/2023,10,buen servicio,5,5,True
27/03/2023,10,Bastante rápido y fácil el acceso y compra,5,4,False
27/03/2023,10,RAPIDEZ Y FUNCIONAL MUY BUENAS EXPERIENCIAS,5,5,True
27/03/2023,10,MUY BUENA,5,5,True
27/03/2023,10,Facilidad,5,4,False
27/03/2023,9,Tiempo que debes realizar compra,4,5,False
27/03/2023,10,no tuve complicaciones al reservar,5,4,False
27/03/2023,9,"Podrían mejorar en el pago del TUA, la página se traba, todo lo demás funciona de maravilla",4,3,False
27/03/2023,10,flexibilidad,5,4,False
27/03/2023,10,Es muy practica  y eficiente  la aplicacion,5,5,True
27/03/2023,10,sin comentarios,5,1,False
27/03/2023,9,"Es económico, es intuitivo, y me gusta el verde.",4,4,True
27/03/2023,10,MUY FACIL DE USAR,5,5,True
27/03/2023,10,GRACIAS,5,5,True
27/03/2023,10,"Excelente Servicio, felicidades",5,5,True
27/03/2023,10,Porque funciona,5,5,True
27/03/2023,9,"Porque es facil poder reservar un vuelo,",4,4,True
27/03/2023,10,Buen servicio,5,5,True
27/03/2023,9,no me dejo pagar a meses la tarjeta hsbc y es uno de sus beneficios,4,5,False
27/03/2023,10,Muy simple y clara,5,2,False
27/03/2023,10,es muy sencilla y rapida,5,5,True
27/03/2023,10,tnk,5,5,True
27/03/2023,10,"hasta ahora, buen servicio",5,5,True
27/03/2023,10,por buena empresa,5,5,True
27/03/2023,10,Muy practica y amigable,5,5,True
27/03/2023,9,Barato. Muchas opciones de vuelos. Eficiente!,4,5,False
27/03/2023,10,buena aplicacion facil de usar,5,4,False
27/03/2023,10,PLATAFORMA DE BUEN ACCESO,5,5,True
27/03/2023,10,facil de reservar,5,4,False
27/03/2023,10,Precios accesibles y portal muy intuitivo,5,5,True
27/03/2023,10,TODO MUY CLARO,5,5,True
27/03/2023,10,RAPIDEZ,5,5,True
27/03/2023,10,"FACIL, RAPIDO Y SEGURO",5,5,True
27/03/2023,9,buena,4,4,True
27/03/2023,10,es sencillo de usar,5,3,False
27/03/2023,10,MUY FÁCIL DE COMPRAR!,5,5,True
27/03/2023,9,FACIL DE OCUPAR EL SISTEMA,4,4,True
27/03/2023,10,LOS HORARIOS QUE TIENEN SON MUY BIENOS,5,4,False
27/03/2023,9,HASTA EL MOMENTO NO E TENIDO CONTRATIEMPOS DE NINGUNA CLASE,4,1,False
27/03/2023,10,GUAW! SUPER AEROBUS! SIUUUUU,5,5,True
27/03/2023,10,Excelente servicio,5,5,True
27/03/2023,10,BUENO,5,4,False
27/03/2023,10,"Está excelente, el poder preguardar los usuarios es excelente",5,5,True
27/03/2023,10,MUY CLARAS LAS INDICACIONES,5,4,False
27/03/2023,9,por sus tarifas claras y no cargos confusos y ocultos,4,5,False
27/03/2023,10,accesibilidad,5,4,False
27/03/2023,10,Interfaz amigable y proceso bien explicado para seguir,5,4,False
27/03/2023,10,Facil compra,5,4,False
27/03/2023,10,muy agradable la pagina,5,5,True
27/03/2023,9,"muy buena interacción, sin embargo a veces sno muchos pasos",4,4,True
27/03/2023,10,fácil,5,4,False
27/03/2023,10,Thanks,5,5,True
27/03/2023,10,EXCELENTE,5,5,True
27/03/2023,9,Por su flexibilidad en los horarios y maletas a llevar o documentar.,4,5,False
27/03/2023,10,ES SENCILLO Y FACIL RESERVAR UN VUELO ADEMAS CON PRECIOS MUY ACCESIBLES,5,5,True
27/03/2023,10,RAPIDO ECONOMICO Y FACIL,5,5,True
27/03/2023,9,Nunca he viajado en aerobús y voy a conocer su servicio y sus aviones,4,5,False
27/03/2023,10,FUE FACIL HACER LA RESERVASION,5,4,False
27/03/2023,9,Fácil y muy rápido,4,5,False
27/03/2023,9,me encanta su aerolinea,4,5,False
27/03/2023,10,buena experiencia,5,4,False
27/03/2023,10,"rapido, todo muy localizable e intuitivo",5,5,True
27/03/2023,10,ES MUY AMIGABLE NAVEGAR EN LA PÁGINA Y MUY RÁPIDO,5,5,True
27/03/2023,10,Servicio y calidad en página web,5,5,True
27/03/2023,10,Excelente relación calidad-precio,5,5,True
27/03/2023,10,grCIAS,5,3,False
27/03/2023,10,Todo claro,5,5,True
27/03/2023,10,fácil y rápida y muy cómoda y practica para el usuario,5,5,True
27/03/2023,10,Muy buena,5,5,True
27/03/2023,10,"Fácil, práctico y buenas ofertas de destinos y precios",5,4,False
26/03/2023,10,en esta reservacion no tuve problema,5,5,True
26/03/2023,10,ES MI PRIMER VIAJE CON USTEDES Y CONFIO QUE SEA EXCELENTE,5,5,True
26/03/2023,10,Es muy sencilla de usar y se reserva rapido,5,5,True
26/03/2023,10,Excelente todo,5,5,True
26/03/2023,10,"Son excelentes, siempre y cuando me traten bien. Soy de la tercera edad.",5,5,True
26/03/2023,9,Precios accesibles.,4,5,False
26/03/2023,10,Muy facil y practico,5,5,True
26/03/2023,10,muy clara,5,5,True
26/03/2023,9,Opciones me confunda,4,4,True
26/03/2023,10,intuitivo,5,5,True
26/03/2023,9,Porque me parece buen servicio.,4,4,True
26/03/2023,10,fácil y rápido,5,5,True
26/03/2023,9,Fácil de usar,4,4,True
26/03/2023,10,agilidad,5,4,False
26/03/2023,9,Simple de Navegar ;),4,5,False
26/03/2023,10,No tuve problemas....,5,3,False
26/03/2023,10,ES MUY FACÍL Y RÁPIDO,5,5,True
26/03/2023,9,No incluir automaticamente la protección,4,1,False
26/03/2023,10,facil,5,4,False
26/03/2023,10,precios acesibles,5,5,True
26/03/2023,9,por el precio,4,4,True
26/03/2023,10,muy practica,5,5,True
26/03/2023,10,"ME RESULTO MUY FACIL EL PROCESO, GRACIAS",5,5,True
26/03/2023,10,sencilla y clara,5,5,True
26/03/2023,9,amigable,4,4,True
26/03/2023,10,por ser la mejor,5,5,True
26/03/2023,9,Porque no lo apuran mucho a uno con el proceso,4,2,False
26/03/2023,9,INFORMACION CLARA Y PRECISA,4,4,True
26/03/2023,10,FUE MUY CLARO LA INFORMACION Y FACIL DE ESCOGER,5,4,False
26/03/2023,10,es muy util,5,5,True
26/03/2023,10,GRACIAS POR TRAER A MI MAMA,5,5,True
26/03/2023,10,MUY AMIGABLE,5,5,True
26/03/2023,10,TODO BIEN,5,5,True
26/03/2023,9,Es un poco largo el proceso pero efectivo,4,4,True
26/03/2023,10,PRECIO Y RAPIDEZ EN LA PAGINA,5,5,True
26/03/2023,10,son buenos,5,5,True
26/03/2023,10,m,5,2,False
26/03/2023,10,"Muy clara, rápida y eficaz",5,5,True
26/03/2023,10,PRECIOS ACCESIBLES,5,5,True
26/03/2023,10,siempre que he viajado han sido muy puntuales y el servicio y atención son excelentes,5,5,True
26/03/2023,10,FACIL,5,4,False
26/03/2023,10,FACIL Y BARATO,5,5,True
26/03/2023,10,gracias,5,5,True
26/03/2023,10,GRACIAS,5,5,True
26/03/2023,10,TODO BIEN,5,5,True
26/03/2023,10,chido,5,3,False
26/03/2023,10,por la claridad de datos que piden,5,4,False
26/03/2023,10,GRACIAS EXCELENTE SERVICVIO,5,5,True
26/03/2023,10,Fácil,5,4,False
26/03/2023,10,SERVICE,5,5,True
26/03/2023,10,buenos precios,5,5,True
26/03/2023,10,"AGIOL , ECONOMICO",5,3,False
26/03/2023,10,los amo,5,5,True
26/03/2023,10,FACIL Y RAPIDO,5,5,True
26/03/2023,10,Rápido,5,5,True
26/03/2023,10,ACCESIBLE Y RAPIDA,5,5,True
26/03/2023,10,....,5,3,False
26/03/2023,9,Gracias,4,5,False
26/03/2023,9,Esta cool,4,5,False
26/03/2023,10,POR LO RAPIDO Y SENCILLO,5,4,False
26/03/2023,10,Por que fue fácil y sencillo,5,4,False
26/03/2023,10,por lo practico de la pagina web,5,4,False
26/03/2023,10,muy buen servicio,5,5,True
26/03/2023,9,Amigable,4,4,True
26/03/2023,10,excelencia en servicio,5,5,True
26/03/2023,10,Tienes los mejores horarios,5,5,True
26/03/2023,10,BIEN,5,4,False
26/03/2023,10,PRECIO Y SERVICIO,5,5,True
26/03/2023,10,.,5,3,False
26/03/2023,10,Muestra muchas opciones de vuelos y hoteles,5,5,True
26/03/2023,10,Muy facil de usar,5,5,True
26/03/2023,10,muy facil,5,5,True
26/03/2023,9,SENCILLO,4,3,False
26/03/2023,10,Facil y rapido para comprar,5,5,True
26/03/2023,10,muy sencilla de manejar y versatil,5,5,True
26/03/2023,10,Sencilla navegación,5,4,False
26/03/2023,10,ECONOMICO,5,4,False
26/03/2023,10,Por que nos gusta viajar con ustedes,5,5,True
26/03/2023,10,Era fácil navegar el sitio de web y también quiero apoyar una aerolínea mexicana.,5,1,False
26/03/2023,9,eficientes !!,4,5,False
26/03/2023,10,Barato solo eso,5,3,False
26/03/2023,10,todo bien,5,5,True
26/03/2023,10,Página muy amigable,5,5,True
26/03/2023,10,Por la practicidad del llenado de datos,5,4,False
26/03/2023,9,flexibilidad,4,4,True
26/03/2023,10,ES FACIL DE USAR,5,4,False
26/03/2023,10,SUPER BIEN EL SERVICIO,5,5,True
26/03/2023,10,Facilidad,5,4,False
26/03/2023,10,SI,5,3,False
26/03/2023,10,Excelente,5,5,True
26/03/2023,10,MUY BUENOS PRECIOS Y OPCIONES,5,5,True
26/03/2023,10,ok,5,3,False
26/03/2023,10,XXXXX,5,5,True
26/03/2023,10,Si,5,3,False
26/03/2023,10,LA RAPIDEZ Y OPCIONES .,5,5,True
26/03/2023,9,Intuitiva,4,5,False
26/03/2023,10,POR SUS PRECIOS SON ACCESIBLES AUNQUE NO ME GUSTA QUE COBREN EL USO DE ASIENTOS,5,3,False
26/03/2023,10,Porque es muy intuitiva y facil de seguir los pasos hasta realizar el pago,5,5,True
26/03/2023,10,Precios accesibles y opciones de premium,5,5,True
26/03/2023,10,baratos,5,3,False
26/03/2023,9,"EL FACIL EL PROCESO DE COMPRA, AUNQUE DEBERIAN DE RECOMENDAR CON QUE NAVEGADOR HACERLO. BATALLE MUCHO EN FIREFOX Y EDGE. FUE RAPIDO CON CHROME.",4,3,False
26/03/2023,10,"Sencilla, clara y eficiente",5,5,True
26/03/2023,10,muy clara y precisa,5,5,True
26/03/2023,10,BUEN SERVICIO,5,5,True
26/03/2023,10,La página es muy intuitiva,5,5,True
26/03/2023,9,rapidez,4,5,False
26/03/2023,10,Muy fácil la navegacion,5,5,True
26/03/2023,10,.,5,3,False
26/03/2023,9,RUTA ADECUADA,4,4,True
26/03/2023,9,Buena y agíl página,4,5,False
26/03/2023,10,"MUY PRACTICO, FELICIDADES",5,5,True
